-,-,-
846, -44, 1018
896, -44, 951
653, -60, 910
504, -46, 920
693, -51, 1072
780, -61, 1180
780, -61, 1180
653, -60, 1051
294, -42, 1071
1193, 7, 962
814, -14, 1119
1241, -29, 1131
1275, 12, 899
1154, 65, 750
1154, 65, 750
984, 137, 1082
959, 217, 1025
855, 296, 987
859, 362, 989
705, 399, 1062
318, 470, 1048
318, 470, 1048
150, 559, 1078
-34, 684, 998
-167, 778, 920
-380, 849, 943
-806, 853, 1057
-1309, 772, 1113
-1472, 678, 1161
-1466, 667, 1255
-1524, 668, 1354
-1513, 715, 1395
-,-,-
516, -224, 748
482, -200, 666
402, -163, 690
402, -163, 690
412, -88, 735
565, -6, 880
758, 41, 1118
744, 109, 1220
554, 121, 1038
493, 134, 1238
493, 134, 1238
1422, -11, 1326
1049, -17, 1269
1116, -40, 1142
1067, -52, 854
1139, -33, 788
1128, 77, 730
897, 175, 640
592, 255, 764
592, 255, 764
606, 365, 975
371, 488, 1472
186, 520, 1197
223, 563, 787
-31, 657, 1075
-31, 657, 1150
-469, 733, 1150
-904, 784, 1009
-1233, 818, 1007
-1332, 763, 1276
-1392, 743, 1392
-1391, 705, 1306
-1416, 699, 1319
-,-,-
494, -247, 852
494, -247, 852
626, -231, 968
748, -176, 988
780, -145, 965
719, -132, 882
505, -37, 1301
1227, -26, 1056
1004, 17, 1033
959, 28, 1014
959, 28, 1014
983, 26, 1104
967, 5, 1057
1064, 55, 853
1025, 146, 903
998, 225, 898
998, 225, 898
897, 350, 1080
489, 466, 1130
161, 556, 1086
-186, 589, 1073
-273, 669, 1101
-594, 708, 1088
-714, 722, 955
-794, 724, 966
-794, 724, 966
-945, 725, 1003
-1114, 734, 1160
-1315, 749, 1201
-1291, 715, 1296
-,-,-
539, -180, 1107
619, -157, 1246
679, -168, 1188
743, -160, 716
736, -151, 670
736, -151, 670
757, -109, 955
860, -39, 858
956, 10, 793
1075, 55, 882
1030, 94, 952
841, 124, 831
841, 124, 831
978, 182, 950
1193, 182, 1279
1074, 286, 1086
1056, 314, 1045
1030, 371, 1012
925, 580, 915
381, 790, 1035
381, 790, 1035
-96, 912, 932
-401, 975, 973
-956, 1009, 1075
-1314, 950, 1045
-1409, 868, 999
-1500, 862, 922
-1566, 889, 1141
-1626, 931, 1396
-,-,-
740, -160, 926
884, -149, 832
915, -149, 902
803, -148, 1085
660, -116, 1130
660, -116, 1130
233, -20, 1323
1348, -70, 1285
1326, 17, 1289
1162, 14, 1247
1150, -4, 712
1128, 29, 465
1144, 208, 471
1097, 320, 1163
1097, 320, 1163
839, 475, 1088
379, 562, 979
440, 544, 958
256, 644, 949
-105, 688, 957
-590, 714, 1074
-650, 684, 966
-668, 705, 978
-668, 705, 978
-956, 699, 953
-1127, 683, 1055
-1165, 652, 1074
-1125, 671, 1083
-,-,-
31, -170, 836
-72, -196, 1066
401, -92, 1650
251, -43, 631
174, -48, 1127
372, -62, 1044
576, -12, 999
576, -12, 999
848, 5, 1052
1012, 21, 1041
1102, -23, 1052
1110, -63, 1042
1112, -49, 865
1069, 29, 1180
1069, 29, 1180
1213, 99, 931
1255, 149, 1056
1008, 228, 1043
725, 326, 1043
483, 476, 948
86, 644, 1048
-393, 711, 1016
-750, 706, 1047
-998, 681, 1037
-998, 681, 1037
-1393, 641, 1193
-1525, 664, 1116
-,-,-
232, -159, 925
371, -102, 923
438, -81, 1095
438, -81, 1095
484, -43, 971
606, 23, 830
644, 14, 1011
288, 38, 1440
857, 61, 1022
857, 61, 1022
1106, 78, 1095
987, 106, 962
1162, 46, 819
1139, 30, 940
986, 127, 973
986, 127, 973
882, 165, 1017
721, 238, 1158
536, 313, 1021
478, 376, 985
343, 423, 968
20, 528, 876
20, 528, 876
-338, 709, 1001
-468, 750, 1087
-703, 779, 1156
-1176, 786, 1207
-1478, 679, 1372
-1658, 641, 1353
-1564, 616, 1301
-1329, 625, 1260
-,-,-
615, -185, 1038
656, -174, 838
543, -155, 924
376, -132, 951
389, -229, 863
27, 111, 1851
27, 111, 1851
1228, 29, 734
1264, -49, 1286
1048, 20, 738
846, 5, 784
846, 5, 784
918, 17, 733
975, 42, 605
859, 71, 716
742, 194, 1169
742, 194, 1169
968, 311, 1169
752, 382, 1088
620, 424, 970
314, 472, 905
19, 523, 988
19, 523, 988
-265, 654, 889
-312, 773, 995
-697, 842, 1085
-983, 781, 1151
-1182, 710, 1191
-1177, 614, 1520
-,-,-
675, -218, 921
578, -258, 1115
417, -260, 1054
370, -203, 1004
425, -175, 953
472, -158, 1039
497, -98, 1013
497, -98, 1013
673, -28, 1036
880, 6, 1035
1044, 7, 1043
910, 16, 976
813, 17, 882
813, 17, 882
862, 38, 886
1000, 122, 745
908, 164, 1082
659, 206, 1056
332, 231, 1045
332, 231, 1045
786, 305, 1030
490, 440, 1095
126, 537, 966
41, 646, 987
15, 692, 1088
-355, 766, 995
-355, 766, 995
-857, 792, 974
-1125, 828, 1051
-876, 804, 1122
-,-,-
494, -149, 856
416, -141, 967
513, -130, 1047
683, -81, 1058
775, -34, 1014
791, -10, 1161
896, -5, 1213
1067, -10, 1105
1163, 5, 1019
1163, 5, 1019
1068, 11, 1051
922, 61, 1090
798, 113, 947
732, 191, 961
820, 231, 916
820, 231, 916
760, 328, 1021
390, 472, 964
-21, 506, 939
-49, 553, 988
-59, 625, 991
-59, 625, 991
-341, 684, 1051
-728, 713, 1140
-818, 671, 1168
-816, 619, 1248
-909, 579, 1247
-1034, 592, 1130
-,-,-
905, -80, 1231
905, -80, 1231
847, -52, 1167
776, -18, 1113
1013, 7, 1076
1222, 35, 1295
1296, 40, 1194
1163, 25, 909
1163, 25, 909
1099, 50, 817
1047, 88, 858
820, 160, 915
541, 232, 1040
359, 292, 1155
262, 375, 1047
262, 375, 1047
14, 410, 905
-75, 451, 1051
-171, 554, 1042
-296, 591, 1054
-526, 637, 1100
-710, 664, 1010
-786, 707, 981
-984, 742, 1157
-1075, 724, 1460
-,-,-
768, -240, 1185
816, -252, 991
657, -277, 934
661, -266, 949
703, -256, 1045
703, -256, 1045
716, -227, 1005
710, -185, 901
665, -114, 1036
672, -35, 1175
751, 1, 1188
989, 0, 1040
1229, -7, 1010
1152, 10, 903
1152, 10, 903
882, 131, 810
224, 227, 912
903, 201, 827
875, 281, 1070
475, 292, 546
475, 292, 546
275, 344, 998
178, 386, 1030
169, 503, 1009
-294, 585, 1016
-683, 590, 1071
-707, 587, 1079
-765, 627, 935
-765, 627, 935
-869, 703, 1008
-963, 745, 1153
-,-,-
530, -225, 770
605, -139, 793
583, -47, 1063
611, 27, 1290
589, 36, 1314
1282, 17, 1052
1282, 17, 1052
1172, 27, 1005
813, 50, 999
957, 45, 913
881, 33, 945
881, 33, 945
965, 63, 1022
641, 112, 1093
831, 117, 1092
1014, 147, 1025
800, 197, 921
576, 303, 948
576, 303, 948
269, 400, 1003
149, 447, 1026
74, 554, 963
-142, 665, -37
-527, 713, 722
-820, 758, 954
-820, 758, 954
-743, 778, 1051
-1086, 795, 992
-,-,-
737, -178, 1010
846, -196, 922
846, -196, 922
694, -165, 987
543, -114, 1089
487, -57, 1115
587, 4, 1086
854, 48, 991
1100, 34, 1192
1100, 34, 1192
1077, 45, 1210
913, 120, 1011
918, 83, 1074
983, 124, 1034
751, 167, 1031
714, 179, 1025
787, 221, 1015
787, 221, 1015
654, 298, 956
157, 402, 1035
-92, 420, 1019
-20, 459, 1017
-5, 560, 993
-554, 648, 964
-773, 660, 1039
-773, 660, 1039
-822, 715, 979
-798, 801, 1022
-1098, 829, 1153
-,-,-
961, -157, 1013
864, -209, 962
701, -213, 834
701, -213, 834
559, -195, 965
529, -185, 1058
594, -167, 1074
760, -83, 984
843, -27, 1015
836, 107, 971
933, 126, 1091
957, 96, 1099
957, 96, 1099
1190, 54, 1017
1184, 93, 1040
977, 168, 1015
593, 235, 983
229, 279, 884
495, 472, 1027
495, 472, 1027
303, 592, 1004
-130, 727, 1006
-179, 718, 969
-595, 756, 969
-913, 778, 963
-1186, 839, 1034
-1185, 801, 1098
-,-,-
665, -199, 948
814, -214, 813
722, -197, 919
733, -168, 1004
676, -103, 1102
614, -48, 1247
704, 15, 1065
